Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,285.0,288.0,285.0,286.8999938964844,269.94970703125,1161263
2013-01-02,288.0,290.6499938964844,286.0,287.79998779296875,270.7965393066406,1252267
2013-01-03,288.0,289.04998779296875,280.45001220703125,282.75,266.0448913574219,1771023
2013-01-04,283.0,287.70001220703125,280.0,285.45001220703125,268.5854187011719,1275766
2013-01-07,286.0,288.1000061035156,280.0,281.6499938964844,265.0098876953125,1700272
2013-01-08,282.0,282.0,271.25,272.1499938964844,256.0711364746094,3558603
2013-01-09,272.54998779296875,274.79998779296875,267.0,268.0,252.16636657714844,2966687
2013-01-10,269.0,271.1000061035156,265.54998779296875,266.95001220703125,251.1784210205078,2335535
2013-01-11,267.04998779296875,273.6000061035156,267.04998779296875,269.8999938964844,253.95411682128903,2649331
2013-01-14,270.0,275.95001220703125,270.0,274.54998779296875,258.329345703125,1613107
2013-01-15,275.70001220703125,277.5,273.29998779296875,276.29998779296875,259.9759826660156,1506904
2013-01-16,276.29998779296875,279.8999938964844,273.3500061035156,276.54998779296875,260.21124267578125,1481166
2013-01-17,276.6499938964844,278.8500061035156,274.0,276.70001220703125,260.35235595703125,1033780
2013-01-18,278.0,278.0,272.1000061035156,274.25,258.0470886230469,946065
2013-01-21,274.04998779296875,276.95001220703125,271.29998779296875,276.3500061035156,260.0230712890625,1307695
2013-01-22,274.8999938964844,275.8999938964844,267.25,269.1499938964844,253.24839782714844,1552415
2013-01-23,269.5,270.95001220703125,262.5,266.0,250.28453063964844,1115399
2013-01-24,267.0,270.79998779296875,265.04998779296875,267.6000061035156,251.7900238037109,1826007
2013-01-25,267.75,275.0,265.75,274.45001220703125,258.2353210449219,1240471
2013-01-28,275.0,277.3500061035156,268.5,270.5,254.5186309814453,938601
2013-01-29,270.29998779296875,273.5,265.29998779296875,269.70001220703125,253.76597595214844,1047787
2013-01-30,271.8999938964844,277.70001220703125,266.8999938964844,275.6000061035156,259.3173828125,3494736
2013-01-31,277.0,283.3999938964844,273.3999938964844,279.3500061035156,262.8458251953125,3139734
2013-02-01,281.0,287.8999938964844,279.75,286.54998779296875,269.62042236328125,1947109
2013-02-04,286.5,290.0,282.8500061035156,285.3999938964844,268.53839111328125,1617439
2013-02-05,285.0,285.54998779296875,275.54998779296875,277.3500061035156,260.9639587402344,1566450
2013-02-06,282.0,282.54998779296875,276.3500061035156,277.25,260.869873046875,1186992
2013-02-07,277.0,278.6000061035156,260.6000061035156,263.0,247.46173095703125,3994552
2013-02-08,263.5,268.70001220703125,260.5,264.54998779296875,248.920166015625,3954608
2013-02-11,265.0,269.79998779296875,265.0,267.79998779296875,251.9781494140625,753486
2013-02-12,267.79998779296875,271.79998779296875,267.0,271.1000061035156,255.083251953125,1439194
2013-02-13,272.0,275.0,269.5,270.54998779296875,254.5656890869141,1462167
2013-02-14,270.75,271.1000061035156,264.3999938964844,268.75,252.8720245361328,1217612
2013-02-15,271.8500061035156,271.8500061035156,264.75,267.79998779296875,251.9781494140625,791962
2013-02-18,265.0,269.1499938964844,260.6000061035156,263.8500061035156,248.26156616210935,1259497
2013-02-19,265.25,266.3999938964844,262.1499938964844,263.8500061035156,248.26156616210935,788247
2013-02-20,264.0,265.0,258.1000061035156,259.1499938964844,243.83921813964844,2485347
2013-02-21,259.0,259.29998779296875,253.8999938964844,257.70001220703125,242.4748687744141,2860464
2013-02-22,258.0,259.1000061035156,249.6999969482422,256.3999938964844,241.25167846679688,2787859
2013-02-25,252.1000061035156,259.95001220703125,250.0,252.75,237.8173370361328,2866727
2013-02-26,253.75,255.6999969482422,248.3500061035156,250.0500030517578,235.2768402099609,1190290
2013-02-27,250.5,258.79998779296875,250.4499969482422,255.1000061035156,240.0284881591797,1697059
2013-02-28,255.0,274.0,251.0500030517578,260.8999938964844,245.48583984375,5531733
2013-03-01,264.8500061035156,277.0,262.04998779296875,274.29998779296875,258.09405517578125,2496026
2013-03-04,271.1499938964844,276.5,263.79998779296875,265.25,249.57882690429688,2138080
2013-03-05,266.0,266.5,257.25,260.1499938964844,244.78013610839844,2996297
2013-03-06,261.0,263.0,256.1000061035156,257.1000061035156,241.91033935546875,2554592
