Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,356.04998779296875,360.6499938964844,355.79998779296875,359.95001220703125,126.3957748413086,931122
2013-01-02,361.1000061035156,362.9500122070313,357.6000061035156,358.70001220703125,125.95686340332033,2259736
2013-01-03,359.1000061035156,362.5,358.1000061035156,360.4500122070313,126.57135009765624,2027014
2013-01-04,361.75,364.7000122070313,357.79998779296875,363.7999877929688,127.7477035522461,1535946
2013-01-07,364.2000122070313,365.0,358.54998779296875,360.20001220703125,126.48357391357422,1000153
2013-01-08,360.7000122070313,362.0,357.0,360.25,126.50111389160156,886068
2013-01-09,360.5,370.9500122070313,359.6000061035156,363.7000122070313,127.71256256103516,3174415
2013-01-10,366.2000122070313,372.3999938964844,363.7999877929688,365.6499938964844,128.39732360839844,1889875
2013-01-11,366.0,369.75,359.0,360.6499938964844,126.64157104492188,1310539
2013-01-14,361.0,362.2000122070313,357.29998779296875,359.1499938964844,126.11483764648438,1242363
2013-01-15,359.8999938964844,360.5499877929688,353.70001220703125,355.04998779296875,124.6751708984375,1104566
2013-01-16,354.0,358.79998779296875,351.45001220703125,352.6000061035156,123.81484985351562,1893031
2013-01-17,353.5,355.6499938964844,350.29998779296875,352.54998779296875,123.79727172851562,1437686
2013-01-18,353.1499938964844,358.75,353.1499938964844,354.79998779296875,124.58736419677734,1430944
2013-01-21,353.5,355.3500061035156,350.1499938964844,351.6000061035156,123.46369171142578,1395513
2013-01-22,349.5,354.29998779296875,348.5,350.45001220703125,123.05982208251952,2106194
2013-01-23,353.79998779296875,353.79998779296875,349.8999938964844,350.5,123.0774154663086,1525211
2013-01-24,349.0,355.70001220703125,342.5,343.6499938964844,120.67205047607422,2244498
2013-01-25,345.0,345.0,338.1499938964844,341.04998779296875,119.7590789794922,2178501
2013-01-28,341.6000061035156,342.8999938964844,337.0,342.25,120.18045043945312,1729721
2013-01-29,340.5,348.25,340.25,347.6499938964844,122.07666015625,2242187
2013-01-30,347.5,352.79998779296875,346.8500061035156,350.25,122.98961639404295,2914324
2013-01-31,350.0,354.8999938964844,347.29998779296875,353.3500061035156,124.07819366455078,2978332
2013-02-01,352.25,359.1000061035156,349.29998779296875,356.70001220703125,125.25454711914062,1952958
2013-02-04,357.1000061035156,357.3500061035156,348.5,350.54998779296875,123.09495544433594,2098181
2013-02-05,347.20001220703125,353.0,345.25,349.3999938964844,122.691162109375,1840821
2013-02-06,352.70001220703125,355.0,340.6000061035156,342.3500061035156,120.2155532836914,1067866
2013-02-07,342.3999938964844,345.8999938964844,339.20001220703125,343.79998779296875,120.72470092773438,982217
2013-02-08,342.1000061035156,345.0,333.0,338.75,118.9514389038086,2935771
2013-02-11,341.0,341.70001220703125,335.6499938964844,338.45001220703125,118.84609985351562,2575836
2013-02-12,340.3500061035156,347.20001220703125,337.5,345.1000061035156,121.18121337890624,2557673
2013-02-13,345.1000061035156,348.70001220703125,341.0,347.6499938964844,122.07666015625,1750962
2013-02-14,353.20001220703125,353.54998779296875,346.3500061035156,350.8999938964844,123.21790313720705,3190078
2013-02-15,351.0,351.8999938964844,345.20001220703125,349.8500061035156,122.84918212890624,2005414
2013-02-18,348.1000061035156,350.1000061035156,341.5,343.1000061035156,120.47895050048828,1564363
2013-02-19,342.1000061035156,343.1000061035156,336.45001220703125,338.79998779296875,118.968994140625,1147864
2013-02-20,341.0,343.5,339.5,342.6000061035156,120.30335235595705,1864313
2013-02-21,340.95001220703125,342.1000061035156,337.04998779296875,340.29998779296875,119.49571990966795,2103633
2013-02-22,339.29998779296875,340.0,330.1000061035156,331.70001220703125,116.47584533691406,2323286
2013-02-25,333.0,333.95001220703125,324.6000061035156,325.79998779296875,114.40406036376952,2234113
2013-02-26,325.25,325.75,313.25,314.6000061035156,110.47122192382812,1783812
2013-02-27,318.6499938964844,318.6499938964844,310.75,311.5,109.38265991210938,3096188
2013-02-28,313.0,323.0,305.1000061035156,309.79998779296875,108.7856903076172,6550159
2013-03-01,310.3999938964844,319.29998779296875,310.3999938964844,314.0,110.2605438232422,1982201
2013-03-04,314.0,317.3500061035156,307.6499938964844,316.1000061035156,110.9979248046875,2460519
2013-03-05,315.20001220703125,318.8999938964844,313.20001220703125,318.1499938964844,111.7177734375,1121331
2013-03-06,319.0,322.79998779296875,316.04998779296875,317.0,111.31394958496094,1387621
2013-03-07,316.20001220703125,317.5,312.0,313.0,109.9094009399414,1508269
