Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,468.5,472.0,467.4500122070313,470.8999938964844,414.906494140625,770220
2013-01-02,472.5,473.9249877929688,466.75,469.2999877929688,413.4966735839844,2060272
2013-01-03,471.5,471.5,466.0499877929688,468.2000122070313,412.5275268554688,1902904
2013-01-04,466.3250122070313,471.8500061035156,464.6749877929688,470.625,414.66412353515625,1914216
2013-01-07,473.8999938964844,478.875,469.9750061035156,477.0750122070313,420.3472290039063,2523912
2013-01-08,478.5,481.7250061035156,476.1499938964844,479.1499938964844,422.1754455566406,1769202
2013-01-09,479.0,487.3999938964844,478.4750061035156,482.2250061035156,424.884765625,2354020
2013-01-10,484.8999938964844,487.0,476.9500122070313,480.6499938964844,423.4971008300781,1518936
2013-01-11,481.6499938964844,482.5,464.9249877929688,468.9500122070313,413.1883239746094,1949538
2013-01-14,467.7749938964844,474.25,465.5249938964844,467.5,411.9107666015625,1252832
2013-01-15,471.2000122070313,473.125,463.7000122070313,464.6499938964844,409.3995666503906,2584822
2013-01-16,465.0499877929688,465.5,449.0,450.3500061035156,396.7999877929688,2349322
2013-01-17,450.125,454.5,446.0,450.4750061035156,396.91015625,2400242
2013-01-18,452.125,452.5,433.3250122070313,443.0,390.323974609375,5929114
2013-01-21,443.0499877929688,445.0499877929688,435.6000061035156,441.0499877929688,388.6057739257813,1726676
2013-01-22,440.0,447.875,440.0,441.8250122070313,389.2887268066406,1464620
2013-01-23,442.0249938964844,447.1499938964844,437.7250061035156,440.9750061035156,388.539794921875,1853356
2013-01-24,440.9249877929688,442.4500122070313,425.5,438.6499938964844,386.4911804199219,2272096
2013-01-25,440.0,452.2000122070313,433.75,450.75,397.1524658203125,2626786
2013-01-28,451.5249938964844,459.3999938964844,449.5,452.4500122070313,398.65032958984375,2654740
2013-01-29,452.5,455.0,447.5,449.2999877929688,395.8747863769531,3007664
2013-01-30,451.125,451.9249877929688,443.0,447.25,394.068603515625,1418660
2013-01-31,447.0,450.0249938964844,442.5750122070313,444.625,391.7556762695313,2278724
2013-02-01,443.5249938964844,449.7999877929688,440.6000061035156,443.0499877929688,390.3680419921875,1398676
2013-02-04,444.125,445.0,439.5,441.9500122070313,389.3988342285156,1911016
2013-02-05,438.1749877929688,445.9500122070313,437.6499938964844,443.5499877929688,390.80859375,1398634
2013-02-06,444.625,446.75,439.6749877929688,442.5750122070313,389.9495239257813,2203620
2013-02-07,441.125,449.5,441.125,448.2999877929688,394.9937438964844,1770238
2013-02-08,450.0,453.25,438.2250061035156,442.2999877929688,389.7071838378906,6374558
2013-02-11,445.0,445.9750061035156,438.5249938964844,441.25,388.7820739746094,2140968
2013-02-12,440.625,443.5249938964844,438.75,442.25,389.6632080078125,1191346
2013-02-13,442.9500122070313,450.9500122070313,441.625,448.5,395.1699523925781,1802018
2013-02-14,449.4500122070313,452.5,446.2749938964844,450.3999938964844,396.8440551757813,3293954
2013-02-15,448.6000061035156,451.875,443.5249938964844,448.9750061035156,395.5885009765625,3271588
2013-02-18,447.5249938964844,450.0,445.0,446.1749877929688,393.1214294433594,1598600
2013-02-19,446.0,450.0,446.0,449.6000061035156,396.1391906738281,1315964
2013-02-20,452.5249938964844,455.4249877929688,447.8999938964844,449.25,395.830810546875,3005672
2013-02-21,447.0,449.0,441.5499877929688,442.8500061035156,390.1917724609375,3804512
2013-02-22,442.625,449.5,437.25,447.625,394.3990478515625,2926370
2013-02-25,448.5,449.5,443.7000122070313,447.3999938964844,394.2008056640625,2315532
2013-02-26,446.5,446.5,429.625,432.875,381.4028930664063,2102498
2013-02-27,433.5,449.5,425.0,446.3999938964844,393.3196716308594,3706706
