Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,136.25,138.14999389648438,135.3000030517578,137.8000030517578,128.71070861816406,353823
2013-01-02,138.8000030517578,140.1999969482422,137.3000030517578,138.4499969482422,129.31784057617188,1158271
2013-01-03,139.4499969482422,140.0,137.14999389648438,138.3000030517578,129.17771911621094,996003
2013-01-04,138.3000030517578,138.3000030517578,134.5,137.5,128.43048095703125,1236742
2013-01-07,137.0,141.25,137.0,140.0500030517578,130.81228637695312,1974675
2013-01-08,140.60000610351562,140.64999389648438,135.3000030517578,137.4499969482422,128.38380432128906,750310
2013-01-09,137.0,138.89999389648438,134.4499969482422,135.14999389648438,126.23551940917967,804170
2013-01-10,136.10000610351562,136.64999389648438,134.1999969482422,135.8000030517578,126.84264373779295,649023
2013-01-11,135.8000030517578,136.39999389648438,131.10000610351562,131.6999969482422,123.01307678222656,627649
2013-01-14,131.6999969482422,136.75,131.10000610351562,136.3000030517578,127.30964660644533,645456
2013-01-15,135.10000610351562,137.39999389648438,133.6999969482422,136.89999389648438,127.8700714111328,611458
2013-01-16,137.35000610351562,139.0,134.75,135.60000610351562,126.65583038330078,1823638
2013-01-17,135.9499969482422,136.8000030517578,133.64999389648438,134.60000610351562,125.72178649902344,448421
2013-01-18,134.60000610351562,135.8000030517578,131.75,132.25,123.52680206298828,551806
2013-01-21,131.9499969482422,137.0,131.5500030517578,135.75,126.79595947265624,1013495
2013-01-22,135.75,138.1999969482422,134.35000610351562,135.4499969482422,126.5157241821289,1864356
2013-01-23,135.89999389648438,136.14999389648438,133.14999389648438,133.64999389648438,124.8344268798828,633457
2013-01-24,137.89999389648438,137.89999389648438,128.60000610351562,129.9499969482422,121.3785171508789,948386
2013-01-25,129.9499969482422,130.89999389648438,126.0500030517578,130.3000030517578,121.70542907714844,1711468
2013-01-28,131.60000610351562,137.8000030517578,127.3000030517578,136.75,127.72997283935548,6676462
2013-01-29,137.0,156.25,137.0,145.8000030517578,136.1830291748047,19207648
2013-01-30,147.5500030517578,148.8000030517578,140.1999969482422,142.64999389648438,133.2407989501953,10316243
2013-01-31,143.35000610351562,155.0,141.64999389648438,150.5500030517578,140.6197052001953,8895649
2013-02-01,151.6999969482422,156.64999389648438,149.25,149.9499969482422,140.0592803955078,3716667
2013-02-04,151.5,154.89999389648438,148.5500030517578,149.89999389648438,140.0126190185547,2234003
2013-02-05,149.8000030517578,153.39999389648438,146.4499969482422,150.25,140.33949279785156,2115293
2013-02-06,151.9499969482422,162.64999389648438,150.1999969482422,154.9499969482422,144.7294921875,5541384
2013-02-07,153.5,158.35000610351562,149.1999969482422,155.85000610351562,145.57012939453125,4047635
2013-02-08,156.1999969482422,157.4499969482422,151.1999969482422,151.85000610351562,141.83395385742188,1791582
2013-02-11,153.3000030517578,156.5,152.0,153.5,143.37513732910156,2315423
2013-02-12,154.14999389648438,156.5,152.39999389648438,153.6999969482422,143.56195068359375,2292412
2013-02-13,154.5,158.6999969482422,153.75,154.89999389648438,144.68280029296875,1577507
2013-02-14,154.89999389648438,155.6999969482422,145.5500030517578,148.39999389648438,138.6115264892578,3032088
2013-02-15,146.14999389648438,151.6999969482422,144.60000610351562,149.9499969482422,140.0592803955078,1572387
