Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,287.0954895019531,291.1061096191406,286.149169921875,290.2949523925781,270.0652770996094,1907995
2013-01-02,290.4752197265625,294.0802307128906,288.4023132324219,289.3486328125,269.18487548828125,3117675
2013-01-03,291.1061096191406,296.42352294921875,287.7714538574219,295.6123962402344,275.0121459960937,4080508
2013-01-04,294.8463134765625,297.2346496582031,293.5845642089844,294.71112060546875,274.1736755371094,3642504
2013-01-07,297.0994567871094,298.45135498046875,293.1789855957031,294.5308837890625,274.0060119628906,3678613
2013-01-08,294.5308837890625,299.8933410644531,292.63824462890625,297.6852722167969,276.9405822753906,3582034
2013-01-09,299.17236328125,303.2730712890625,298.5865173339844,300.79461669921875,279.8332214355469,5683351
2013-01-10,300.6143493652344,300.974853515625,294.575927734375,297.4599609375,276.7309875488281,2808174
2013-01-11,297.2346496582031,298.3612060546875,291.917236328125,293.0888671875,272.6644897460937,3081315
2013-01-14,294.260498046875,297.4148864746094,291.37646484375,296.2432556152344,275.5990905761719,3629642
2013-01-15,296.0630187988281,315.9808044433594,294.0802307128906,311.114013671875,289.4335327148437,10145407
2013-01-16,310.9337463378906,314.17828369140625,307.1484680175781,309.0411071777344,287.5050964355469,4544189
2013-01-17,307.4188537597656,321.74884033203125,304.89532470703125,318.5944519042969,296.3926086425781,8244694
2013-01-18,317.1524353027344,318.5043029785156,311.1590576171875,314.4035949707031,292.4938659667969,5941208
2013-01-21,312.9615783691406,323.5513610839844,310.7535095214844,320.4420166015625,298.11151123046875,5710906
2013-01-22,319.6308898925781,319.856201171875,314.5387878417969,316.9271240234375,294.841552734375,5712140
2013-01-23,316.34130859375,332.1583557128906,315.66534423828125,331.07684326171875,308.0052185058594,9453028
2013-01-24,332.51885986328125,333.10467529296875,324.09210205078125,326.1650085449219,303.4356994628906,5379301
2013-01-25,324.4526062011719,334.0059509277344,321.9291076660156,324.9032287597656,302.2618408203125,5253508
2013-01-28,322.4698486328125,326.97613525390625,320.3969421386719,322.06427001953125,299.6206970214844,3187540
2013-01-29,322.06427001953125,327.6971435546875,313.90789794921875,314.9894104003906,293.03887939453125,4969870
2013-01-30,317.8734436035156,318.0987548828125,308.7256774902344,310.5732421875,288.93048095703125,3826717
2013-01-31,309.26641845703125,313.141845703125,304.0841979980469,306.06695556640625,284.7382202148437,4743578
2013-02-01,303.2279968261719,312.5560302734375,294.44073486328125,296.8741455078125,276.1860046386719,17723635
2013-02-04,299.2174072265625,301.6508178710937,295.43212890625,298.3612060546875,277.5694274902344,4477981
2013-02-05,297.00933837890625,300.2989196777344,290.9709167480469,292.68328857421875,272.287109375,6984046
2013-02-06,295.11669921875,298.18096923828125,292.4129333496094,294.3506164550781,273.8383178710937,4258648
