Date,Close
2015-11-19,1109.7000089946546
2015-11-20,1117.9000051398027
2015-11-21,1126.1000012849506
2015-11-22,1134.2999974300985
2015-11-23,1142.499993575247
2015-11-24,1150.6999897203948
2015-11-25,1158.8999858655427
2015-11-26,1167.0999820106908
2015-11-27,1175.299978155839
2015-11-28,1183.4999743009869
2015-11-29,1191.6999704461348
2015-11-30,1199.899966591283
2015-12-01,1208.0999627364308
2015-12-02,1213.3285343485666
2015-12-03,1207.6713922256815
2015-12-04,1203.7356792249177
2015-12-05,1201.5213953462758
2015-12-06,1196.1642653386396
2015-12-07,1185.664271763393
2015-12-08,1170.0214146205358
2015-12-09,1159.1571306501116
2015-12-10,1160.9857090541295
2015-12-11,1147.9071480887276
2015-12-12,1132.24157397778
2015-12-13,1118.8532619724026
2015-12-14,1109.7422295112115
2015-12-15,1104.9084765942066
2015-12-16,1097.4019910143568
2015-12-17,1087.222772771662
2015-12-18,1089.363680752841
2015-12-19,1091.50458873402
2015-12-20,1093.6454967151988
2015-12-21,1095.786404696378
2015-12-22,1097.9273126775568
2015-12-23,1100.0682206587358
2015-12-24,1102.2091286399148
2015-12-25,1104.3500366210938
2015-12-26,1106.4909446022727
2015-12-27,1108.6318525834517
2015-12-28,1110.7727605646307
2015-12-29,1112.9136685458097
2015-12-30,1115.0545765269887
2015-12-31,1117.1954845081675
2016-01-01,1119.3363924893467
2016-01-02,1121.4773004705255
2016-01-03,1137.9409393706878
2016-01-04,1152.941577465503
2016-01-05,1166.900662508878
2016-01-06,1179.8181945008116
2016-01-07,1210.2584434608361
2016-01-08,1242.4928588867188
2016-01-09,1268.8214198521205
2016-01-10,1278.6785539899554
2016-01-11,1287.8499930245537
2016-01-12,1280.6857125418526
2016-01-13,1273.9877535242613
2016-01-14,1249.191845952248
2016-01-15,1222.0265403280453
2016-01-16,1200.191857577992
2016-01-17,1179.9306391501912
2016-01-18,1161.242885044643
2016-01-19,1159.3571719215029
2016-01-20,1157.471458798363
2016-01-21,1155.5857456752233
2016-01-22,1153.7000325520833
2016-01-23,1151.8143194289435
2016-01-24,1149.9286063058037
2016-01-25,1148.0428931826636
2016-01-26,1146.1571800595236
2016-01-27,1144.2714669363838
2016-01-28,1142.385753813244
2016-01-29,1140.5000406901042
2016-01-30,1138.6143275669642
2016-01-31,1136.7286144438244
2016-02-01,1134.8429013206844
2016-02-02,1132.9571881975446
2016-02-03,1147.597995057398
2016-02-04,1166.3367591909812
2016-02-05,1189.173480598294
2016-02-06,1200.1510321169483
2016-02-07,1222.4408266236182
2016-02-08,1256.0428641183037
2016-02-09,1283.8714250837054
2016-02-10,1294.3500017438616
2016-02-11,1299.9071568080358
2016-02-12,1282.8214460100446
2016-02-13,1277.6101579020794
2016-02-14,1261.101879607466
2016-02-15,1233.2966111262042
2016-02-16,1211.2800719755935
2016-02-17,1190.102249948602
2016-02-18,1169.7631450452304
2016-02-19,1167.984201531661
2016-02-20,1166.205258018092
2016-02-21,1164.426314504523
2016-02-22,1162.647370990954
2016-02-23,1160.8684274773848
2016-02-24,1159.0894839638158
2016-02-25,1157.3105404502467
2016-02-26,1155.5315969366777
2016-02-27,1153.7526534231085
2016-02-28,1151.9737099095396
2016-02-29,1150.1947663959704
2016-03-01,1148.4158228824012
2016-03-02,1146.6368793688323
2016-03-03,1161.697781440907
2016-03-04,1179.391384497621
2016-03-05,1199.7176885389745
2016-03-06,1213.0695594271324
2016-03-07,1234.9612793886572
2016-03-08,1265.3928484235491
2016-03-09,1292.7142682756696
2016-03-10,1300.085693359375
2016-03-11,1304.0928344726562
2016-03-12,1304.177191701876
2016-03-13,1309.9458991848692
2016-03-14,1305.8846746950733
2016-03-15,1291.9935182324882
2016-03-16,1279.9224280532526
2016-03-17,1269.6714041573662
2016-03-18,1258.861880347842
2016-03-19,1248.0523565383187
2016-03-20,1237.2428327287946
2016-03-21,1226.433308919271
2016-03-22,1215.623785109747
2016-03-23,1204.8142613002233
2016-03-24,1194.0047374906994
2016-03-25,1183.1952136811756
2016-03-26,1172.3856898716517
2016-03-27,1161.5761660621279
2016-03-28,1150.7666422526042
2016-03-29,1139.9571184430804
2016-03-30,1129.1475946335565
2016-03-31,1118.3380708240327
2016-04-01,1107.5285470145088
2016-04-02,1110.0489551777741
2016-04-03,1130.156445146418
2016-04-04,1144.3938636001276
2016-04-05,1168.0755067163586
2016-04-06,1197.3727960910928
2016-04-07,1232.2857317243304
2016-04-08,1272.8143136160713
2016-04-09,1294.9500383649554
2016-04-10,1294.435756138393
2016-04-11,1306.6214773995537
2016-04-12,1309.3007629394529
2016-04-13,1306.3021911621092
2016-04-14,1297.6257620675221
2016-04-15,1283.271475655692
2016-04-16,1273.9179033551898
2016-04-17,1269.5650451660154
2016-04-18,1258.3200439453124
2016-04-19,1247.0750427246094
2016-04-20,1235.8300415039064
2016-04-21,1224.5850402832032
2016-04-22,1213.3400390625
2016-04-23,1202.095037841797
2016-04-24,1190.8500366210938
2016-04-25,1179.6050354003908
2016-04-26,1168.3600341796875
2016-04-27,1157.1150329589843
2016-04-28,1145.8700317382813
2016-04-29,1134.6250305175781
2016-04-30,1123.3800292968751
2016-05-01,1112.135028076172
2016-05-02,1113.839316231864
2016-05-03,1122.1928885323662
2016-05-04,1137.1957449776785
2016-05-05,1159.947887311663
2016-05-06,1190.3778869628907
2016-05-07,1228.4857439313616
2016-05-08,1265.3428867885045
2016-05-09,1285.771449497768
2016-05-10,1296.0714372907366
2016-05-11,1294.8142874581474
2016-05-12,1280.8999982561384
2016-05-13,1260.3278520856586
2016-05-14,1233.0978489467075
2016-05-15,1208.1385602678572
2016-05-16,1187.6785627092634
2016-05-17,1171.7178562709264
2016-05-18,1161.6850036621095
2016-05-19,1157.5800048828125
2016-05-20,1153.4750061035156
2016-05-21,1149.3700073242187
2016-05-22,1145.265008544922
2016-05-23,1141.1600097656249
2016-05-24,1137.0550109863282
2016-05-25,1132.9500122070312
2016-05-26,1128.8450134277343
2016-05-27,1124.7400146484376
2016-05-28,1120.6350158691405
2016-05-29,1116.5300170898438
2016-05-30,1112.4250183105469
2016-05-31,1108.32001953125
2016-06-01,1104.2150207519533
2016-06-02,1106.9154968261719
2016-06-03,1116.4214477539062
2016-06-04,1132.7328735351564
2016-06-05,1159.6878740583147
2016-06-06,1180.3292960030692
2016-06-07,1218.7428676060267
2016-06-08,1256.6357247488838
2016-06-09,1287.202392578125
2016-06-10,1297.3214460100446
2016-06-11,1295.3500191824776
2016-06-12,1277.4500122070312
2016-06-13,1265.9996360836171
2016-06-14,1236.9131625756286
2016-06-15,1208.4834558013686
2016-06-16,1180.7105157608373
2016-06-17,1166.7157675377407
2016-06-18,1158.1420769942433
2016-06-19,1154.9894441303454
2016-06-20,1151.8368112664473
2016-06-21,1148.6841784025494
2016-06-22,1145.5315455386515
2016-06-23,1142.378912674753
2016-06-24,1139.2262798108552
2016-06-25,1136.0736469469573
2016-06-26,1132.9210140830592
2016-06-27,1129.768381219161
2016-06-28,1126.6157483552631
2016-06-29,1123.4631154913652
2016-06-30,1120.310482627467
2016-07-01,1117.1578497635692
2016-07-02,1125.562735880228
2016-07-03,1145.5251409774435
2016-07-04,1162.0807793409306
2016-07-05,1179.6725133451305
2016-07-06,1198.3003429900434
2016-07-07,1233.9071132114955
2016-07-08,1268.835693359375
2016-07-09,1291.528564453125
2016-07-10,1289.4857177734375
2016-07-11,1295.5000174386162
2016-07-12,1286.1714477539062
2016-07-13,1275.705730329241
2016-07-14,1248.1600202287948
2016-07-15,1221.1914481026786
2016-07-16,1194.800013950893
2016-07-17,1181.4857264927455
2016-07-18,1163.420007324219
2016-07-19,1159.560009765625
2016-07-20,1155.7000122070312
2016-07-21,1151.8400146484375
2016-07-22,1147.9800170898436
2016-07-23,1144.1200195312501
2016-07-24,1140.2600219726562
2016-07-25,1136.4000244140625
2016-07-26,1132.5400268554688
2016-07-27,1128.6800292968749
2016-07-28,1124.8200317382814
2016-07-29,1120.9600341796875
2016-07-30,1117.1000366210938
2016-07-31,1113.2400390625
2016-08-01,1109.380041503906
2016-08-02,1120.3714686802455
2016-08-03,1141.0857456752233
2016-08-04,1159.5514543805803
2016-08-05,1179.8043090820313
2016-08-06,1201.8443097795757
2016-08-07,1238.2642996651787
2016-08-08,1271.9214390345983
2016-08-09,1291.7642996651787
2016-08-10,1297.9071655273438
2016-08-11,1302.3214547293526
2016-08-12,1290.7000296456474
2016-08-13,1278.0394847636321
2016-08-14,1251.7469768913427
2016-08-15,1228.96534573302
2016-08-16,1205.8945947763873
2016-08-17,1187.549014967315
2016-08-18,1173.9286063058037
2016-08-19,1175.3047921316963
2016-08-20,1176.6809779575892
2016-08-21,1178.057163783482
2016-08-22,1179.433349609375
2016-08-23,1180.809535435268
2016-08-24,1182.1857212611608
2016-08-25,1183.5619070870537
2016-08-26,1184.9380929129463
2016-08-27,1186.3142787388392
2016-08-28,1187.690464564732
2016-08-29,1189.066650390625
2016-08-30,1190.442836216518
2016-08-31,1191.8190220424108
2016-09-01,1193.1952078683037
2016-09-02,1194.5713936941963
2016-09-03,1204.0224136041136
2016-09-04,1213.9196926817601
2016-09-05,1224.2632309271364
2016-09-06,1235.0673105668047
2016-09-07,1250.5890814333545
2016-09-08,1270.8285435267858
2016-09-09,1289.5999755859375
2016-09-10,1295.9928327287946
2016-09-11,1297.6356898716517
2016-09-12,1282.4642682756696
2016-09-13,1266.8878496442524
2016-09-14,1246.6492841448103
2016-09-15,1221.7485717773438
2016-09-16,1198.3714338030134
2016-09-17,1179.3535810198102
2016-09-18,1164.6950134277345
2016-09-19,1166.460009765625
2016-09-20,1168.2250061035156
2016-09-21,1169.9900024414062
2016-09-22,1171.754998779297
2016-09-23,1173.5199951171874
2016-09-24,1175.2849914550782
2016-09-25,1177.0499877929688
2016-09-26,1178.8149841308593
2016-09-27,1180.5799804687501
2016-09-28,1182.3449768066405
2016-09-29,1184.1099731445313
2016-09-30,1185.8749694824219
2016-10-01,1187.6399658203125
2016-10-02,1189.4049621582033
2016-10-03,1201.960680280413
2016-10-04,1213.6856863839287
2016-10-05,1224.5799804687501
2016-10-06,1236.57927507673
2016-10-07,1253.3907148088729
2016-10-08,1275.0142996651787
2016-10-09,1292.6333589099702
2016-10-10,1295.4571707589287
2016-10-11,1295.107169015067
2016-10-12,1294.1860770919695
2016-10-13,1290.7581824477838
2016-10-14,1281.1163404815052
2016-10-15,1265.2605511931336
2016-10-16,1252.0074853183462
2016-10-17,1241.357142857143
2016-10-18,1233.3095238095236
2016-10-19,1225.2619047619048
2016-10-20,1217.2142857142858
2016-10-21,1209.1666666666667
2016-10-22,1201.1190476190477
2016-10-23,1193.0714285714287
2016-10-24,1185.0238095238094
2016-10-25,1176.9761904761906
2016-10-26,1168.9285714285713
2016-10-27,1160.8809523809523
2016-10-28,1152.8333333333333
2016-10-29,1144.7857142857142
2016-10-30,1136.7380952380952
2016-10-31,1128.690476190476
2016-11-01,1120.642857142857
2016-11-02,1135.3734728754785
2016-11-03,1152.7965951517326
2016-11-04,1171.083663006218
2016-11-05,1193.0775370695153
2016-11-06,1221.9639298834768
2016-11-07,1257.7428414481026
2016-11-08,1292.88569859096
2016-11-09,1300.007123674665
2016-11-10,1299.1928449358259
2016-11-11,1297.5255048064148
2016-11-12,1292.1622426558515
2016-11-13,1279.9173459422834
2016-11-14,1260.79081466571
2016-11-15,1242.311221998565
2016-11-16,1229.0857107979912
2016-11-17,1221.1142810639883
2016-11-18,1213.1428513299852
2016-11-19,1205.171421595982
2016-11-20,1197.199991861979
2016-11-21,1189.228562127976
2016-11-22,1181.2571323939733
2016-11-23,1173.2857026599702
2016-11-24,1165.3142729259673
2016-11-25,1157.3428431919642
2016-11-26,1149.3714134579611
2016-11-27,1141.3999837239583
2016-11-28,1133.4285539899554
2016-11-29,1125.4571242559525
2016-11-30,1117.4856945219494
2016-12-01,1109.5142647879463
2016-12-02,1124.610182158801
2016-12-03,1142.294878693665
2016-12-04,1162.5683543925384
2016-12-05,1185.5377521125636
2016-12-06,1214.2030631344335
2016-12-07,1248.5642874581474
2016-12-08,1284.3071550641741
2016-12-09,1296.0071585518974
2016-12-10,1296.27144077846
2016-12-11,1288.828578404018
2016-12-12,1273.5714285714287
2016-12-13,1254.0435355050224
2016-12-14,1230.2448992047991
2016-12-15,1206.48978969029
2016-12-16,1185.1353672572545
2016-12-17,1174.0530569893974
2016-12-18,1169.5142822265625
2016-12-19,1171.51904296875
2016-12-20,1173.5238037109375
2016-12-21,1175.528564453125
2016-12-22,1177.5333251953125
2016-12-23,1179.5380859375
2016-12-24,1181.5428466796875
2016-12-25,1183.547607421875
2016-12-26,1185.5523681640625
2016-12-27,1187.55712890625
2016-12-28,1189.5618896484375
2016-12-29,1191.566650390625
2016-12-30,1193.5714111328125
2016-12-31,1195.576171875
2017-01-01,1197.5809326171875
2017-01-02,1199.585693359375
2017-01-03,1207.489780970982
2017-01-04,1215.4217616489955
2017-01-05,1223.381635393415
2017-01-06,1233.01225062779
2017-01-07,1242.7564697265625
2017-01-08,1252.614292689732
2017-01-09,1269.6000104631696
2017-01-10,1276.800005231585
2017-01-11,1280.0857107979912
2017-01-12,1283.7285679408483
2017-01-13,1284.9918395580887
2017-01-14,1285.432663275271
2017-01-15,1285.0510390923948
2017-01-16,1276.8326760635896
2017-01-17,1271.7918651347259
2017-01-18,1269.9286063058037
2017-01-19,1266.971458798363
2017-01-20,1264.0143112909227
2017-01-21,1261.057163783482
2017-01-22,1258.1000162760415
2017-01-23,1255.142868768601
2017-01-24,1252.1857212611608
2017-01-25,1249.2285737537202
2017-01-26,1246.2714262462798
2017-01-27,1243.3142787388392
2017-01-28,1240.3571312313986
2017-01-29,1237.3999837239583
2017-01-30,1234.442836216518
2017-01-31,1231.4856887090775
2017-02-01,1228.5285412016367
2017-02-02,1225.5713936941963
2017-02-03,1225.2081348652741
2017-02-04,1226.9244650496917
2017-02-05,1230.720384247449
2017-02-06,1238.038763552296
2017-02-07,1245.4224496439201
2017-02-08,1252.8714425223213
2017-02-09,1260.807163783482
2017-02-10,1266.6357247488838
2017-02-11,1271.1214425223213
2017-02-12,1273.041290767609
2017-02-13,1270.952398390997
2017-02-14,1268.3119187127975
2017-02-15,1265.1198517330108
2017-02-16,1260.9547758556546
2017-02-17,1255.816691080729
2017-02-18,1249.455579969618
2017-02-19,1243.094468858507
2017-02-20,1236.733357747396
2017-02-21,1230.3722466362847
2017-02-22,1224.0111355251736
2017-02-23,1217.6500244140625
2017-02-24,1211.2889133029514
2017-02-25,1204.9278021918403
2017-02-26,1198.566691080729
2017-02-27,1192.205579969618
2017-02-28,1185.844468858507
2017-03-01,1179.483357747396
2017-03-02,1182.3309733072915
2017-03-03,1187.0873190259176
2017-03-04,1196.366687593006
2017-03-05,1205.9262114025298
2017-03-06,1214.3587510850696
2017-03-07,1221.664306640625
2017-03-08,1237.0071672712054
2017-03-09,1244.3143136160713
2017-03-10,1250.8857421875
2017-03-11,1253.1285923549108
2017-03-12,1255.301378314998
2017-03-13,1258.8112394371813
2017-03-14,1263.6581757214606
2017-03-15,1260.6778979658268
2017-03-16,1256.7346988600127
2017-03-17,1251.828578404018
2017-03-18,1246.9381045386904
2017-03-19,1242.047630673363
2017-03-20,1237.1571568080358
2017-03-21,1232.2666829427085
2017-03-22,1227.376209077381
2017-03-23,1222.4857352120537
2017-03-24,1217.595261346726
2017-03-25,1212.7047874813986
2017-03-26,1207.8143136160713
2017-03-27,1202.923839750744
2017-03-28,1198.0333658854167
2017-03-29,1193.1428920200892
2017-03-30,1188.252418154762
2017-03-31,1183.3619442894344
2017-04-01,1178.471470424107
2017-04-02,1178.622490500106
2017-04-03,1183.815004517432
2017-04-04,1194.049012476084
2017-04-05,1200.910230986926
2017-04-06,1209.9843766608208
2017-04-07,1221.271449497768
2017-04-08,1234.771449497768
2017-04-09,1245.028587704613
2017-04-10,1252.0428641183037
2017-04-11,1254.7571498325892
2017-04-12,1261.585728236607
2017-04-13,1266.1887396714442
2017-04-14,1268.5661841371004
2017-04-15,1268.7180616335759
2017-04-16,1267.058667175752
2017-04-17,1263.5880007636279
2017-04-18,1259.3631913034537
2017-04-19,1254.3842387952302
2017-04-20,1249.4052862870067
2017-04-21,1244.426333778783
2017-04-22,1239.4473812705594
2017-04-23,1234.4684287623354
2017-04-24,1229.4894762541119
2017-04-25,1224.5105237458881
2017-04-26,1219.5315712376646
2017-04-27,1214.552618729441
2017-04-28,1209.573666221217
2017-04-29,1204.5947137129933
2017-04-30,1199.6157612047698
2017-05-01,1194.636808696546
2017-05-02,1193.4977100343633
2017-05-03,1196.1984652182214
2017-05-04,1202.7390742481202
2017-05-05,1207.0481085526314
2017-05-06,1219.8541360726033
2017-05-07,1224.9571533203125
2017-05-08,1239.2571585518974
2017-05-09,1258.914297921317
2017-05-10,1265.5428728376116
2017-05-11,1268.4500122070312
2017-05-12,1273.7071446010045
2017-05-13,1270.5378487723215
2017-05-14,1275.1421282087053
2017-05-15,1270.619984654018
2017-05-16,1256.9714181082588
2017-05-17,1252.5821271623884
2017-05-18,1248.1449829101564
2017-05-19,1243.6599853515625
2017-05-20,1239.1749877929688
2017-05-21,1234.689990234375
2017-05-22,1230.204992675781
2017-05-23,1225.7199951171876
2017-05-24,1221.2349975585937
2017-05-25,1216.75
2017-05-26,1212.2650024414063
2017-05-27,1207.7800048828124
2017-05-28,1203.295007324219
2017-05-29,1198.810009765625
2017-05-30,1194.3250122070312
2017-05-31,1189.8400146484375
2017-06-01,1185.3550170898436
2017-06-02,1189.8107299804688
2017-06-03,1194.1214425223213
2017-06-04,1202.7585902622766
2017-06-05,1215.1864501953125
2017-06-06,1231.4050223214285
2017-06-07,1237.9500122070312
2017-06-08,1253.114292689732
2017-06-09,1267.9571533203125
